Price,id
4483027.317894532,0
11510341.354879744,1
10514763.558668036,2
4534777.709550745,3
4605975.0955270305,4
4214823.959175519,5
2646081.183837422,6
2363221.4760794574,7
5957683.2636550795,8
7116621.085283607,9
5114344.517585313,10
6509139.127568478,11
8879899.24177288,12
4224358.570629913,13
700710.4379961183,14
7118840.880248545,15
6415113.129131436,16
11387775.292703044,17
8555717.17248866,18
3450065.9800968394,19
11801584.120535329,20
10441934.791931551,21
7042027.080804048,22
7645815.34337176,23
3207514.44746078,24
2881812.881305051,25
4534777.709550745,26
4451294.025222123,27
5640807.525325926,28
8128939.750583831,29
7699111.305822793,30
2654691.1732580243,31
4891490.133755658,32
4627920.2042290615,33
5640807.525325926,34
8083515.408974426,35
2800312.5560858166,36
6365453.160049146,37
4223433.948596122,38
21388338.73457239,39
7264462.263076337,40
7673281.337560985,41
2495589.891900867,42
7820317.71731757,43
7645815.34337176,44
8198779.06352625,45
5495325.405301467,46
5297653.876539968,47
2881812.881305051,48
2881812.881305051,49
11798009.364116484,50
7262247.157339415,51
4596177.039470942,52
2491035.6762973918,53
6750784.3151484635,54
7264462.263076337,55
7527659.954733191,56
8374758.1746300105,57
2736191.498477258,58
8128939.750583831,59
7209689.563467355,60
7500193.960543968,61
4437571.305274826,62
756355.8492482854,63
11519944.174927665,64
7118840.880248545,65
3690711.6696924055,66
7527164.40757215,67
7264462.263076337,68
11602155.33820051,69
10540811.495455762,70
-111121.34352868795,71
13074586.027438913,72
6681133.034797218,73
6169294.705085257,74
4450555.656643148,75
13984610.989985341,76
2364186.776181414,77
857683.5822256235,78
3329880.210687603,79
8774167.322052937,80
11624191.748808008,81
7854240.3354196325,82
7571790.073589224,83
3849650.146838502,84
10512697.562085971,85
11624191.748808008,86
8555717.17248866,87
31223139.20217689,88
6588200.506148454,89
19296781.355641626,90
6865387.770118302,91
2364186.776181414,92
2500459.801009629,93
7965939.100145364,94
8145483.101075219,95
8374758.1746300105,96
4489183.416322309,97
4430147.503935732,98
11584935.359359303,99
2500459.801009629,100
3545090.286864613,101
11337474.862432202,102
20436590.393133774,103
2615739.583509582,104
21804865.974910066,105
7354572.5777161755,106
3690711.6696924055,107
7825970.066203155,108
5240560.131908273,109
6474487.939197736,110
1153018.9313647654,111
1381250.7079869807,112
757729.362425168,113
7841297.820763364,114
5831337.646488005,115
3225534.535110113,116
8412221.62464327,117
5659307.245736839,118
7128414.433465868,119
3672387.1462725205,120
10540811.495455762,121
3211284.9960782314,122
3909729.6531087793,123
-399086.15480508143,124
6253551.337865137,125
13198473.434596423,126
6921308.614290381,127
6722579.952380262,128
4028752.2307901783,129
2374546.2417860264,130
10732595.588471934,131
10809208.535809724,132
2177219.114931536,133
2971782.74999315,134
10260975.794072904,135
737231.6672579478,136
8650870.85041777,137
10967205.64999092,138
15873295.104344653,139
14306329.045195425,140
6722579.952380262,141
2876300.935540082,142
7410083.645904129,143
7264462.263076337,144
621951.8847579947,145
2826544.634535026,146
6442579.1233206615,147
2615739.583509582,148
7012157.29750919,149
4738445.411328513,150
6144013.195486942,151
6047670.223713143,152
9315511.848316059,153
1962900.1112240395,154
8264474.406833073,155
4322078.841875716,156
8965947.14130006,157
8918538.728078753,158
4614676.759881855,159
11647579.679809915,160
7937894.026146634,161
13875722.81546927,162
7042027.080804048,163
6270230.114882616,164
9184916.825574486,165
8270732.325590296,166
9184916.825574486,167
8329333.833020605,168
8078022.348858312,169
7118840.880248545,170
8079686.601153098,171
712305.0208157627,172
1214697.9517134214,173
3545067.632017575,174
6075836.915988412,175
15010907.505810538,176
3742265.8929769658,177
11510341.354879744,178
12020165.188072558,179
4788625.860059621,180
10302571.327860981,181
8128939.750583831,182
11943865.808754776,183
6026107.579668704,184
4450199.37228544,185
621951.8847579947,186
14565428.678678544,187
7354572.5777161755,188
3929514.4461303195,189
938053.2156859059,190
5935258.896449894,191
7527659.954733191,192
13861143.579043584,193
1715331.0095188348,194
621951.8847579947,195
4802625.1185455825,196
5413685.817278899,197
3636434.5172444656,198
13095675.067348665,199
10782324.92479164,200
2364186.776181414,201
7670867.52666845,202
7434239.861863466,203
6249243.768926384,204
1926198.038826611,205
5888678.142118366,206
8029742.219171189,207
12374149.99388608,208
5718968.155936811,209
9774618.43361603,210
11584935.359359303,211
5526439.821965247,212
3472978.991653662,213
2736191.498477258,214
6915117.106438007,215
6415113.129131436,216
9721881.658848973,217
484218.01266678097,218
13588569.998861788,219
365164.9666797705,220
11560070.69119945,221
2748000.73655447,222
3113939.407899365,223
12630441.36480326,224
18048288.994526707,225
5873579.876101239,226
7056196.559797935,227
6309942.091861192,228
1260122.2933228267,229
4883678.412271616,230
11876178.125014888,231
8942651.11399839,232
11655862.098546576,233
11332948.983152423,234
6123870.363475852,235
11560070.69119945,236
-1029537.9748744555,237
3069716.3186629796,238
3144783.2154565444,239
6988958.049875995,240
6880567.860675463,241
7573084.296342596,242
6889499.3772365805,243
3163661.43985653,244
8056787.783364173,245
2322998.0620448915,246
3672387.1462725205,247
12297677.121819943,248
1075699.7536910046,249
10732595.588471934,250
7042027.080804048,251
13259477.562900491,252
9330146.149202554,253
4685931.0697530685,254
11560070.69119945,255
3333340.640358798,256
3680867.7645317856,257
9720622.886806862,258
2500459.801009629,259
7013822.718035847,260
13896094.973781986,261
4605975.0955270305,262
8229136.791802218,263
394830.1767109684,264
12306689.24166917,265
5405075.827858295,266
11801584.120535329,267
2881812.881305051,268
11649056.416967861,269
5476064.66146454,270
10268481.435131082,271
1426675.049596386,272
1037305.579986102,273
5260737.150114646,274
7264462.263076337,275
3259758.624238615,276
2198248.5413219994,277
10491082.159136055,278
2318762.4345720084,279
5197444.934544267,280
7013822.718035847,281
3158454.112482629,282
9463897.31855316,283
3756237.8521440476,284
-92887.89696354093,285
785637.7919098139,286
6818371.359727388,287
2979615.4731326476,288
3161242.5968541186,289
964683.2927558431,290
3108196.2207731036,291
3567273.186967276,292
16080772.328186503,293
1121744.0812004833,294
3858070.9192898516,295
1715331.0095188348,296
9463897.31855316,297
3756237.8521440476,298
-92887.89696354093,299
785637.7919098139,300
6818371.359727388,301
2979615.4731326476,302
3161242.5968541186,303
964683.2927558431,304
3108196.2207731036,305
3567273.186967276,306
16080772.328186503,307
1121744.0812004833,308
3858070.9192898516,309
1715331.0095188348,310
9463897.31855316,311
3756237.8521440476,312
-92887.89696354093,313
785637.7919098139,314
6818371.359727388,315
2979615.4731326476,316
3161242.5968541186,317
964683.2927558431,318
3108196.2207731036,319
3567273.186967276,320
16080772.328186503,321
1121744.0812004833,322
3858070.9192898516,323
1715331.0095188348,324
