Price,id
4699383.023502224,0
15769489.520319778,1
9801847.159044197,2
3845737.836186916,3
3885023.2617712114,4
3692479.9079220234,5
2847803.2792677847,6
3172391.698870228,7
5398348.108589922,8
9137295.360111436,9
4391553.509278231,10
6041442.019095942,11
8959785.165043622,12
3562781.583555614,13
3533021.470263289,14
5614016.279776094,15
8537600.349033596,16
8763484.060329964,17
8505954.836722732,18
4700650.237348137,19
12524141.623012278,20
10693066.523357762,21
9067177.586345613,22
5800764.976209097,23
3685709.8546122094,24
3020159.8953750324,25
3845737.836186916,26
3629194.3334589563,27
3877085.2816271903,28
9135248.89364305,29
8793224.831771044,30
2823803.9082612502,31
8575204.82337259,32
5043445.175538718,33
3877085.2816271903,34
9135248.89364305,35
2757852.971881004,36
5133843.724003109,37
3635910.057120567,38
22177603.50095948,39
6064297.617056833,40
6197500.193511792,41
3563076.9484315002,42
8439983.833537629,43
5800764.976209097,44
8886433.849562267,45
5309144.026464571,46
5399425.341167343,47
3020159.8953750324,48
3020159.8953750324,49
12525918.022219414,50
9394575.195293555,51
3644199.4750569174,52
3665285.67633378,53
10737115.761940286,54
6064297.617056833,55
5747218.856231053,56
10027054.97800714,57
3229981.9800448413,58
9135248.89364305,59
5614016.279776094,60
5997066.0437869765,61
3757053.223286564,62
2670697.9710129076,63
12368758.982597854,64
5614016.279776094,65
3111313.6070447215,66
5762765.712488314,67
6064297.617056833,68
15135659.000201076,69
14978707.157928742,70
4632872.925804287,71
18172215.490165174,72
5945138.184786826,73
7650608.073999876,74
3744617.1776770223,75
18374073.435308415,76
3090928.6096845916,77
2820155.504094838,78
4280338.967583047,79
8335823.4123738045,80
12648459.973291228,81
5724576.959310834,82
14228087.231952574,83
3614369.119386722,84
11853174.377989154,85
12648459.973291228,86
8505954.836722732,87
15880809.908317236,88
8651941.523944486,89
19699774.067458242,90
8351705.787891123,91
3090928.6096845916,92
3057625.3639375935,93
9912713.80309625,94
5933967.552664056,95
10027054.97800714,96
5482545.113650473,97
3111791.6504638493,98
15708584.244539388,99
3057625.3639375935,100
3225469.3920411277,101
17369962.386775505,102
16362548.250901066,103
3966808.5523383976,104
20451769.150619697,105
5591374.3828558745,106
3111313.6070447215,107
8606002.949419338,108
7775734.119651713,109
3102773.567895228,110
3380719.8734282516,111
4249758.443215771,112
2783278.7495222436,113
12053322.620195879,114
4649383.319445132,115
4123263.2015754874,116
8516140.19549602,117
5316056.825191253,118
9499828.094783075,119
5133723.022434024,120
14978707.157928742,121
4392510.101461697,122
4973526.3441909095,123
5093956.794954984,124
8987464.968351368,125
13677405.77263344,126
9489189.232657235,127
9518893.580025785,128
3571137.055976258,129
3882680.885844501,130
12485591.072045904,131
8659815.87511548,132
3120576.9669191767,133
3418472.948181451,134
10202945.041472182,135
3811038.290679993,136
9430739.349790959,137
14989599.817224944,138
17678100.75336511,139
14859417.634497084,140
9518893.580025785,141
2204402.478898417,142
5867996.549478953,143
6064297.617056833,144
2702159.651419368,145
3398515.8048492754,146
8875521.129442072,147
3966808.5523383976,148
9489189.232657235,149
7745868.358824361,150
10500735.244382862,151
4807817.976767608,152
11717385.548046762,153
2723922.4694378567,154
8217997.903406664,155
3199376.0993750882,156
14348294.266577015,157
9528210.945251128,158
4058873.9014616506,159
15135659.000201076,160
8240639.800326883,161
19156346.403854344,162
9067177.586345613,163
8537600.349033596,164
9219399.227586672,165
