Price,id
4096133.655715761,0
11506102.760619948,1
10820944.216673335,2
4121763.024868087,3
4310942.6162360655,4
4006182.6567308763,5
2186360.344320192,6
1970952.7125532655,7
5505368.746736867,8
7084569.6342437975,9
4691366.466649357,10
6052402.762163376,11
8807027.851463154,12
3990846.7946254453,13
1888098.0495641315,14
6827260.568419781,15
6449527.292196944,16
11048859.236183373,17
8062289.887941061,18
3101301.717121073,19
11700403.782601463,20
10237107.167648308,21
7012901.003204171,22
7261647.624823261,23
2869405.0296330694,24
2426446.3787421566,25
4121763.024868087,26
4199685.074189941,27
5400682.443648297,28
7676877.389294185,29
7355613.463271508,30
2185566.6125713866,31
4636991.6876863465,32
3948717.4197704755,33
5400682.443648297,34
7628701.43606003,35
2282717.123562144,36
5964298.348896598,37
4005388.924982072,38
21340857.854342185,39
6924411.079410538,40
7357994.658517925,41
2544819.8498019176,42
7292268.367943402,43
7261647.624823261,44
7885548.948847203,45
5006639.651486648,46
4808427.001667219,47
2426446.3787421566,48
2426446.3787421566,49
11319566.01372548,50
7064161.930299237,51
4343419.202143598,52
2028139.4595167618,53
6818599.981222656,54
6924411.079410538,55
7260844.147527168,56
7823002.458041545,57
2329295.8677514,58
7676877.389294185,59
6923612.47488809,60
7164497.113832504,61
4684909.144716645,62
295015.09238877986,63
11051258.468374215,64
6827260.568419781,65
3243623.58582489,66
7278607.442184653,67
6924411.079410538,68
11576183.928161964,69
10392024.079578808,70
916052.3669607728,71
12590705.032090543,72
6250310.125431443,73
6303402.223449584,74
4246268.691152842,75
13105163.048971584,76
1944681.973626973,77
1996975.225783133,78
2813694.8881405573,79
8743277.447956845,80
11507303.103790443,81
7597282.088417441,82
8852050.91122191,83
3502658.639753904,84
9986248.983115595,85
11507303.103790443,86
8062289.887941061,87
29736112.701401442,88
6643024.836882366,89
19263746.927626677,90
7823715.561635764,91
1944681.973626973,92
2089209.8333294345,93
7389418.878934158,94
7791583.110398956,95
7823002.458041545,96
4133380.170472361,97
4051324.4126422396,98
11577771.391659575,99
2089209.8333294345,100
3146473.0748341326,101
11005346.486517414,102
20193420.465003677,103
2379540.0331037054,104
21451104.03708458,105
7067346.602841746,106
3243623.58582489,107
7300577.285333991,108
4661318.162894947,109
7616119.640517233,110
694885.250659788,111
2577070.9939649943,112
1919180.3457211154,113
8026252.507611284,114
5435673.584160511,115
2890943.5168120405,116
8183458.779992757,117
5218694.22257836,118
7218720.068926642,119
3360341.6438237308,120
10392024.079578808,121
2506840.2841413496,122
3287829.212193789,123
677915.6503916662,124
5664539.85739578,125
13262381.638706341,126
6332155.637429461,127
6768836.56449089,128
4251325.565609258,129
1963012.465632989,130
10490766.92684082,131
10447651.985442456,132
1778645.7654910516,133
2629318.995211104,134
9997819.737748792,135
2047219.3911354383,136
8158244.928534966,137
10866193.993568838,138
15412219.476118648,139
13861887.01900748,140
6768836.56449089,141
2331336.1799763385,142
7021561.590401296,143
6924411.079410538,144
1756889.1913611675,145
2443411.068877193,146
6545874.325891608,147
2379540.0331037054,148
6428507.5438977685,149
6222313.506699836,150
6167629.313749973,151
5688030.925400992,152
9630483.46757979,153
1465581.2810114054,154
7867988.865959547,155
3956559.969671542,156
8277610.26039882,157
8444884.441174317,158
4161430.9810736626,159
11624359.881396117,160
7531550.9250692725,161
14050552.490162231,162
7012901.003204171,163
6305793.1642432865,164
8615295.919475958,165
8348105.870086569,166
8615295.919475958,167
7774826.50480739,168
7812287.981536321,169
6827260.568419781,170
8202779.405861657,171
1871004.3924869616,172
767744.479322623,173
4646287.546188128,174
5924696.19521492,175
14799107.151249299,176
3501497.6439323956,177
11506102.760619948,178
11712659.850176396,179
4268618.253563269,180
10620073.660784574,181
7676877.389294185,182
11771680.42054033,183
5876917.107855167,184
3967139.704639435,185
1756889.1913611675,186
14626007.564961148,187
7067346.602841746,188
3547659.6659928365,189
487718.905325396,190
5780565.20138686,191
7260844.147527168,192
13661251.663460104,193
1271409.2259720252,194
1756889.1913611675,195
5917989.483463176,196
5159802.6774775265,197
3225061.6866449565,198
13140949.590934949,199
10538546.014200572,200
1944681.973626973,201
7769195.826754272,202
7081639.7055869475,203
7527746.426927805,204
1487605.7167141144,205
5486659.911115509,206
8099121.481821407,207
12584758.886857543,208
5518537.8257764205,209
10843511.243803555,210
11577771.391659575,211
5346981.622279473,212
4978010.322155643,213
2329295.8677514,214
7871494.648995515,215
6449527.292196944,216
9318129.228472589,217
1656395.365242483,218
13799975.765625814,219
1510280.0420424105,220
11553881.847979698,221
2414313.1020922232,222
4169293.3337716423,223
12849131.330833787,224
17649098.630367592,225
5707705.972724024,226
6780672.0786832385,227
6010083.361337049,228
815920.4325567773,229
4489738.996298483,230
11772072.41364109,231
10143859.305567922,232
11153612.529696422,233
11313002.081808928,234
6255226.270215429,235
11553881.847979698,236
55901.568639110774,237
2774100.27934843,238
4327820.087084567,239
6939248.042792531,240
7002950.5828044675,241
7309020.100761322,242
6843689.868073028,243
2700788.806897033,244
7485770.7854024675,245
2333559.0104590114,246
3360341.6438237308,247
11849501.499301175,248
2256412.018360193,249
10490766.92684082,250
7012901.003204171,251
13033010.0807896,252
8863375.65566084,253
4207225.7390614,254
11553881.847979698,255
4332773.970393341,256
3308764.2291940795,257
9285606.51603008,258
2089209.8333294345,259
6963137.586472405,260
13591180.241465373,261
4310942.6162360655,262
7725851.9470507875,263
1516009.425190398,264
12605463.757994909,265
5160596.409226332,266
11700403.782601463,267
2426446.3787421566,268
11531192.64747032,269
6735025.960873479,270
10357377.219579643,271
2625246.947199149,272
574643.8005116037,273
4879847.371395094,274
6924411.079410538,275
2909391.6359332614,276
1794424.7307765232,277
10344244.992219057,278
1896506.0203928193,279
4702201.832670655,280
6963137.586472405,281
3212492.1812510127,282
9154938.9890883,283
3325318.4039692963,284
1011154.0809177873,285
389501.8908799221,286
6368567.246207612,287
2446684.5315935574,288
4287377.193641463,289
508463.66075556166,290
2713909.761875827,291
3646075.760358399,292
16229833.5793089,293
699649.3822486172,294
3473021.19066698,295
1271409.2259720252,296
9154938.9890883,297
3325318.4039692963,298
1011154.0809177873,299
389501.8908799221,300
6368567.246207612,301
2446684.5315935574,302
4287377.193641463,303
508463.66075556166,304
2713909.761875827,305
3646075.760358399,306
16229833.5793089,307
699649.3822486172,308
3473021.19066698,309
1271409.2259720252,310
9154938.9890883,311
3325318.4039692963,312
1011154.0809177873,313
389501.8908799221,314
6368567.246207612,315
2446684.5315935574,316
4287377.193641463,317
508463.66075556166,318
2713909.761875827,319
3646075.760358399,320
16229833.5793089,321
699649.3822486172,322
3473021.19066698,323
1271409.2259720252,324
